Class,Realm,Index,Name,Level,Cost,Fail
"Warrior-Mage","Armageddon",26,"Plasma Ball",31,26,60
"Warrior-Mage","Armageddon",27,"Mana Ball",37,32,70
"Warrior-Mage","Armageddon",28,"Breathe Sound",41,35,70
"Warrior-Mage","Armageddon",29,"Breathe Inertia",44,40,70
"Warrior-Mage","Armageddon",30,"Breathe Disintegration",46,55,80
"Warrior-Mage","Armageddon",31,"Breathe Mana",49,60,85
"Warrior-Mage","Armageddon",32,"Breathe Shards",50,65,85
"Chaos-Warrior","Chaos",1,"Magic Missile",2,1,20
"Chaos-Warrior","Chaos",2,"Trap / Door Destruction",3,2,22
"Chaos-Warrior","Chaos",3,"Flash of Light",4,3,25
"Chaos-Warrior","Chaos",4,"Touch of Confusion",5,4,30
"Chaos-Warrior","Chaos",5,"Mana Burst",7,7,30
"Chaos-Warrior","Chaos",6,"Fire Bolt",8,7,45
"Chaos-Warrior","Chaos",7,"Fist of Force",15,9,45
"Chaos-Warrior","Chaos",8,"Teleport Self",16,10,35
"Chaos-Warrior","Chaos",9,"Wonder",19,12,45
"Chaos-Warrior","Chaos",10,"Chaos Bolt",22,14,45
"Chaos-Warrior","Chaos",11,"Sonic Boom",25,17,50
"Chaos-Warrior","Chaos",12,"Doom Bolt",28,18,50
"Chaos-Warrior","Chaos",13,"Fire Ball",30,20,50
"Chaos-Warrior","Chaos",14,"Teleport Other",33,24,60
"Chaos-Warrior","Chaos",15,"Word of Destruction",36,26,80
"Chaos-Warrior","Chaos",16,"Invoke Logrus",40,45,85
"Chaos-Warrior","Chaos",17,"Polymorph Other",11,11,45
"Chaos-Warrior","Chaos",18,"Chain Lightning",14,14,60
"Chaos-Warrior","Chaos",19,"Arcane Binding",16,15,80
"Chaos-Warrior","Chaos",20,"Disintegrate",23,23,60
"Chaos-Warrior","Chaos",21,"Alter Reality",30,30,85
"Chaos-Warrior","Chaos",22,"Magic Rocket",40,41,80
"Chaos-Warrior","Chaos",23,"Chaos Branding",45,90,80
"Chaos-Warrior","Chaos",24,"Summon Demon",47,100,80
"Chaos-Warrior","Chaos",25,"Beam of Gravity",23,23,66
"Chaos-Warrior","Chaos",26,"Meteor Swarm",35,35,85
"Chaos-Warrior","Chaos",27,"Flame Strike",37,37,75
"Chaos-Warrior","Chaos",28,"Call Chaos",39,40,85
"Chaos-Warrior","Chaos",29,"Polymorph Self",42,50,85
"Chaos-Warrior","Chaos",30,"Mana Storm",45,58,85
"Chaos-Warrior","Chaos",31,"Breathe Logrus",48,100,80
"Chaos-Warrior","Chaos",32,"Call the Void",49,100,85
"Chaos-Warrior","Daemon",1,"Magic Missile",2,1,20
"Chaos-Warrior","Daemon",2,"Detect Unlife",3,2,22
"Chaos-Warrior","Daemon",3,"Evil Bless",5,4,25
"Chaos-Warrior","Daemon",4,"Resist Fire",6,6,30
"Chaos-Warrior","Daemon",5,"Horrify",8,7,30
"Chaos-Warrior","Daemon",6,"Nether Bolt",10,8,50
"Chaos-Warrior","Daemon",7,"Summon Manes",12,10,35
"Chaos-Warrior","Daemon",8,"Hellish Flame",13,13,45
"Chaos-Warrior","Daemon",9,"Dominate Demon",16,15,45
"Chaos-Warrior","Daemon",10,"Vision",23,22,50
"Chaos-Warrior","Daemon",11,"Resist Nether",24,24,50
"Chaos-Warrior","Daemon",12,"Plasma bolt",28,18,50
"Chaos-Warrior","Daemon",13,"Fire Ball",30,20,50
"Chaos-Warrior","Daemon",14,"Fire Branding",33,75,90
"Chaos-Warrior","Daemon",15,"Nether Ball",38,32,70
"Chaos-Warrior","Daemon",16,"Summon Demon",39,85,90
"Chaos-Warrior","Daemon",17,"Devilish Eye",15,15,45
"Chaos-Warrior","Daemon",18,"Devilish Cloak",18,20,60
"Chaos-Warrior","Daemon",19,"The Flow of Lava",27,27,80
"Chaos-Warrior","Daemon",20,"Plasma Ball",35,32,80
"Chaos-Warrior","Daemon",21,"Polymorph Demon",36,45,85
"Chaos-Warrior","Daemon",22,"Nether Wave",37,40,75
"Chaos-Warrior","Daemon",23,"Kiss of Succubus",40,43,60
"Chaos-Warrior","Daemon",24,"Doom Hand",46,90,90
"Chaos-Warrior","Daemon",25,"Raise the Morale",11,11,66
"Chaos-Warrior","Daemon",26,"Immortal Body",29,28,85
"Chaos-Warrior","Daemon",27,"Insanity Circle",36,37,80
"Chaos-Warrior","Daemon",28,"Explode Pets",41,55,85
"Chaos-Warrior","Daemon",29,"Summon Greater Demon",43,100,85
"Chaos-Warrior","Daemon",30,"Hellfire",45,95,90
"Chaos-Warrior","Daemon",31,"Send to Hell",48,105,80
"Chaos-Warrior","Daemon",32,"Polymorph Demonlord",49,80,85
"Monk","Life",1,"Cure Light Wounds",1,1,30
"Monk","Life",2,"Bless",2,2,35
"Monk","Life",3,"Regeneration",3,3,35
"Monk","Life",4,"Call Light",4,4,35
"Monk","Life",5,"Detect Doors & Traps",5,5,35
"Monk","Life",6,"Cure Medium Wounds",8,6,40
"Monk","Life",7,"Cure Poison",11,10,40
"Monk","Life",8,"Satisfy Hunger",13,12,45
"Monk","Life",9,"Remove Curse",15,12,45
"Monk","Life",10,"Fasting",16,15,50
"Monk","Life",11,"Cure Critical Wounds",17,15,50
"Monk","Life",12,"Resist Heat and Cold",18,16,50
"Monk","Life",13,"Sense Surroundings",19,16,50
"Monk","Life",14,"Turn Undead",20,18,50
"Monk","Life",15,"Healing",30,25,55
"Monk","Life",16,"Glyph of Warding",35,70,75
"Monk","Life",17,"Dispel Curse",26,26,50
"Monk","Life",18,"Perception",28,28,70
"Monk","Life",19,"Dispel Undead",32,32,60
"Monk","Life",20,"Sustaining",36,35,60
"Monk","Life",21,"Cure Mutation",38,35,70
"Monk","Life",22,"Word of Recall",40,60,80
"Monk","Life",23,"Transcendence",45,45,80
"Monk","Life",24,"Warding True",48,64,80
"Monk","Life",25,"Sterilization",10,18,50
"Monk","Life",26,"Detection",25,25,50
"Monk","Life",27,"Annihilate Undead",40,45,80
"Monk","Life",28,"Clairvoyance",44,50,80
"Monk","Life",29,"Restoration",46,64,80
"Monk","Life",30,"Healing True",48,40,80
"Monk","Life",31,"Holy Vision",49,100,90
"Monk","Life",32,"Ultimate Resistance",50,100,80
"Monk","Nature",1,"Detect Creatures",1,1,35
"Monk","Nature",2,"Lightning",3,3,40
"Monk","Nature",3,"Detect Doors and Traps",4,4,40
"Monk","Nature",4,"Produce Food",7,7,55
"Monk","Nature",5,"Daylight",7,7,50
"Monk","Nature",6,"Wind Walker",7,7,50
"Monk","Nature",7,"Resist Environment",8,8,50
"Monk","Nature",8,"Cure Wounds & Poison",9,9,45
"Monk","Nature",9,"Stone to Mud",10,8,80
"Monk","Nature",10,"Frost Bolt",11,9,40
"Monk","Nature",11,"Nature Awareness",12,10,40
"Monk","Nature",12,"Fire Bolt",14,12,55
"Monk","Nature",13,"Ray of Sunlight",16,12,55
"Monk","Nature",14,"Entangle",18,22,65
"Monk","Nature",15,"Nature's Gate",31,31,75
"Monk","Nature",16,"Herbal Healing",40,60,90
"Monk","Nature",17,"Stair Building",14,14,50
"Monk","Nature",18,"Stone Skin",16,16,70
"Monk","Nature",19,"Resistance True",22,30,85
"Monk","Nature",20,"Forest Creation",27,33,85
"Monk","Nature",21,"Stone Tell",40,40,90
"Monk","Nature",22,"Wall of Stone",45,55,90
"Monk","Nature",23,"Protect from Corrosion",46,80,90
"Monk","Nature",24,"Call Sunlight",48,40,75
"Monk","Nature",25,"Earthquake",28,28,60
"Monk","Nature",26,"Fire Storm",30,30,60
"Monk","Nature",27,"Blizzard",35,30,75
"Monk","Nature",28,"Lightning Storm",36,33,75
"Monk","Nature",29,"Whirlpool",38,38,75
"Monk","Nature",30,"Ice Bolt",43,45,75
"Monk","Nature",31,"Gravity Storm",45,45,75
"Monk","Nature",32,"Nature's Wrath",48,85,75
"Monk","Death",1,"Detect Unlife",1,1,25
"Monk","Death",2,"Malediction",2,2,25
"Monk","Death",3,"Detect Evil",3,3,25
"Monk","Death",4,"Stinking Cloud",5,5,27
"Monk","Death",5,"Black Sleep",7,7,30
"Monk","Death",6,"Undead Resistance",11,11,75
"Monk","Death",7,"Horrify",12,12,30
"Monk","Death",8,"Enslave Undead",14,14,40
"Monk","Death",9,"Orb of Entropy",16,16,40
"Monk","Death",10,"Nether Bolt",19,19,30
"Monk","Death",11,"Cloud kill",22,22,50
"Monk","Death",12,"Genocide One",28,30,85
"Monk","Death",13,"Poison Branding",33,80,90
"Monk","Death",14,"Vampiric Drain",37,35,60
"Monk","Death",15,"Animate dead",45,50,80
"Monk","Death",16,"Genocide",47,45,95
"Monk","Death",17,"Berserk",15,20,80
"Monk","Death",18,"Invoke Spirits",16,16,80
"Monk","Death",19,"Dark Bolt",18,18,30
"Monk","Death",20,"Battle Frenzy",35,35,75
"Monk","Death",21,"Vampiric Branding",42,95,70
"Monk","Death",22,"Vampirism True",44,40,60
"Monk","Death",23,"Nether Wave",45,44,70
"Monk","Death",24,"Darkness Storm",48,50,80
"Monk","Death",25,"Death Ray",30,30,75
"Monk","Death",26,"Raise the Dead",37,85,85
"Monk","Death",27,"Esoteria",38,50,95
"Monk","Death",28,"Polymorph Vampire",42,60,80
"Monk","Death",29,"Restore Life",48,60,75
"Monk","Death",30,"Mass Genocide",49,80,80
"Monk","Death",31,"Nether Storm",50,90,90
"Monk","Death",32,"Wraithform",50,115,95
"Monk","Trump",1,"Phase Door",1,1,25
"Monk","Trump",2,"Trump Spiders",3,3,25
"Monk","Trump",3,"Shuffle",5,5,37
"Monk","Trump",4,"Reset Recall",6,6,40
"Monk","Trump",5,"Teleport",7,7,20
"Monk","Trump",6,"Trump Spying",11,12,30
"Monk","Trump",7,"Teleport Away",14,15,30
"Monk","Trump",8,"Trump Animals",18,20,30
"Monk","Trump",9,"Trump Reach",20,20,40
"Monk","Trump",10,"Trump Kamikaze",23,20,35
"Monk","Trump",11,"Phantasmal Servant",25,24,30
"Monk","Trump",12,"Haste Monster",30,28,40
"Monk","Trump",13,"Teleport Level",33,30,35
"Monk","Trump",14,"Dimension Door",35,33,45
"Monk","Trump",15,"Word of Recall",40,35,40
"Monk","Trump",16,"Banish",42,40,35
"Monk","Trump",17,"Swap Position",22,35,70
"Monk","Trump",18,"Trump Undead",24,24,35
"Monk","Trump",19,"Trump Reptiles",26,26,35
"Monk","Trump",20,"Trump Monsters",30,25,35
"Monk","Trump",21,"Trump Hounds",30,30,35
"Monk","Trump",22,"Trump Branding",35,70,40
"Monk","Trump",23,"Living Trump",40,100,45
"Monk","Trump",24,"Trump Cyberdemon",45,100,45
"Monk","Trump",25,"Trump Divination",30,30,30
"Monk","Trump",26,"Trump Lore",35,50,45
"Monk","Trump",27,"Heal Monster",36,55,40
"Monk","Trump",28,"Trump Dragon",39,80,40
"Monk","Trump",29,"Trump Meteor",41,45,70
"Monk","Trump",30,"Trump Demon",47,100,40
"Monk","Trump",31,"Trump Greater Undead",48,100,40
"Monk","Trump",32,"Trump Ancient Dragon",49,100,40
"Monk","Craft",1,"Minor Enchantment",2,2,30
"Monk","Craft",2,"Regeneration",3,3,35
"Monk","Craft",3,"Satisfy Hunger",5,5,40
"Monk","Craft",4,"Resist Cold",7,10,45
"Monk","Craft",5,"Resist Fire",9,10,45
"Monk","Craft",6,"Heroism",11,12,50
"Monk","Craft",7,"Resist Lightning",13,10,45
"Monk","Craft",8,"Resist Acid",14,10,45
"Monk","Craft",9,"See Invisibility",17,18,55
"Monk","Craft",10,"Remove Curse",21,21,60
"Monk","Craft",11,"Resist Poison",23,23,65
"Monk","Craft",12,"Berserk",26,25,80
"Monk","Craft",13,"Self Knowledge",28,26,85
"Monk","Craft",14,"Identify",32,30,60
"Monk","Craft",15,"Curing",37,28,55
"Monk","Craft",16,"Elemental Branding",45,90,80
"Monk","Craft",17,"Telepathy",18,18,55
"Monk","Craft",18,"Stone Skin",20,17,70
"Monk","Craft",19,"Resistance",26,28,85
"Monk","Craft",20,"Haste Self",30,23,70
"Monk","Craft",21,"Whirlwind Attack",37,40,60
"Monk","Craft",22,"Polish Shield",40,55,75
"Monk","Craft",23,"Weaponmastery",46,100,95
"Monk","Craft",24,"Magical Armor",49,70,75
"Monk","Craft",25,"Remove All Curse",20,20,70
"Monk","Craft",26,"Walk through Wall",37,60,80
"Monk","Craft",27,"Knowledge True",41,55,90
"Monk","Craft",28,"Enchantment",46,100,95
"Monk","Craft",29,"Crafting",48,120,80
"Monk","Craft",30,"Living Trump",47,120,90
"Monk","Craft",31,"Immunity",50,100,90
"High-Mage","Life",1,"Cure Light Wounds",1,1,20
"High-Mage","Life",2,"Bless",2,2,25
"High-Mage","Life",3,"Regeneration",3,3,25
"High-Mage","Life",4,"Call Light",4,4,25
"High-Mage","Life",5,"Detect Doors & Traps",5,5,25
"High-Mage","Life",6,"Cure Medium Wounds",6,5,30
"High-Mage","Life",7,"Cure Poison",9,9,30
"High-Mage","Life",8,"Satisfy Hunger",12,10,35
"High-Mage","Life",9,"Remove Curse",14,12,35
"High-Mage","Life",10,"Fasting",15,14,40
"High-Mage","Life",11,"Cure Critical Wounds",15,15,40
"High-Mage","Life",12,"Resist Heat and Cold",17,15,40
"High-Mage","Life",13,"Sense Surroundings",19,17,40
"High-Mage","Life",14,"Turn Undead",21,19,40
"High-Mage","Life",15,"Healing",25,25,45
"High-Mage","Life",16,"Glyph of Warding",30,50,55
"High-Mage","Life",17,"Dispel Curse",20,20,40
"High-Mage","Life",18,"Perception",24,24,60
"High-Mage","Life",19,"Dispel Undead",30,30,50
"High-Mage","Life",20,"Sustaining",31,30,50
"High-Mage","Life",21,"Cure Mutation",32,30,60
"High-Mage","Life",22,"Word of Recall",33,40,60
"High-Mage","Life",23,"Transcendence",35,35,60
"High-Mage","Life",24,"Warding True",40,70,70
"High-Mage","Life",25,"Sterilization",5,9,40
"High-Mage","Life",26,"Detection",20,20,40
"High-Mage","Life",27,"Annihilate Undead",30,50,60
"High-Mage","Life",28,"Clairvoyance",40,80,60
"High-Mage","Life",29,"Restoration",42,75,60
"High-Mage","Life",30,"Healing True",45,40,60
"High-Mage","Life",31,"Holy Vision",47,90,70
"High-Mage","Life",32,"Ultimate Resistance",49,90,70
"High-Mage","Sorcery",1,"Detect Monsters",1,1,15
"High-Mage","Sorcery",2,"Phase Door",1,1,15
"High-Mage","Sorcery",3,"Detect Doors and Traps",2,2,15
"High-Mage","Sorcery",4,"Light Area",2,2,20
"High-Mage","Sorcery",5,"Confuse Monster",3,3,20
"High-Mage","Sorcery",6,"Teleport",4,3,25
"High-Mage","Sorcery",7,"Sleep Monster",5,4,20
"High-Mage","Sorcery",8,"Recharging",5,5,65
"High-Mage","Sorcery",9,"Magic Mapping",7,5,65
"High-Mage","Sorcery",10,"Mass Identify",7,5,65
"High-Mage","Sorcery",11,"Slow Monster",9,5,65
"High-Mage","Sorcery",12,"Mass Stasis",9,5,40
"High-Mage","Sorcery",13,"Teleport Away",13,8,50
"High-Mage","Sorcery",14,"Haste Self",17,10,50
"High-Mage","Sorcery",15,"Detection True",24,15,60
"High-Mage","Sorcery",16,"Identify True",28,20,65
"High-Mage","Sorcery",17,"Inventory Protection",2,2,20
"High-Mage","Sorcery",18,"Stair Creation",8,8,70
"High-Mage","Sorcery",19,"Sense Minds",12,9,50
"High-Mage","Sorcery",20,"Teleport to town",15,25,60
"High-Mage","Sorcery",21,"Self Knowledge",15,12,65
"High-Mage","Sorcery",22,"Teleport Level",17,12,50
"High-Mage","Sorcery",23,"Word of Recall",20,20,65
"High-Mage","Sorcery",24,"Dimension Door",36,35,70
"High-Mage","Sorcery",25,"Probing",8,8,30
"High-Mage","Sorcery",26,"Door Creation",18,20,75
"High-Mage","Sorcery",27,"Telekinesis",20,20,65
"High-Mage","Sorcery",28,"Clairvoyance",25,30,70
"High-Mage","Sorcery",29,"Device Mastery",37,55,75
"High-Mage","Sorcery",30,"Alchemy",40,40,80
"High-Mage","Sorcery",31,"Banishment",41,43,50
"High-Mage","Sorcery",32,"Globe of Invulnerability",42,65,75
"High-Mage","Nature",1,"Detect Creatures",1,1,15
"High-Mage","Nature",2,"Lightning",2,1,15
"High-Mage","Nature",3,"Detect Doors and Traps",2,2,15
"High-Mage","Nature",4,"Produce Food",3,2,25
"High-Mage","Nature",5,"Daylight",3,3,40
"High-Mage","Nature",6,"Wind Walker",4,3,40
"High-Mage","Nature",7,"Resist Environment",4,4,40
"High-Mage","Nature",8,"Cure Wounds & Poison",5,4,25
"High-Mage","Nature",9,"Stone to Mud",5,4,30
"High-Mage","Nature",10,"Frost Bolt",5,4,20
"High-Mage","Nature",11,"Nature Awareness",5,5,35
"High-Mage","Nature",12,"Fire Bolt",5,5,30
"High-Mage","Nature",13,"Ray of Sunlight",7,5,30
"High-Mage","Nature",14,"Entangle",14,10,35
"High-Mage","Nature",15,"Nature's Gate",20,20,80
"High-Mage","Nature",16,"Herbal Healing",35,50,80
"High-Mage","Nature",17,"Stair Building",7,7,20
"High-Mage","Nature",18,"Stone Skin",8,8,65
"High-Mage","Nature",19,"Resistance True",12,15,75
"High-Mage","Nature",20,"Forest Creation",17,20,60
"High-Mage","Nature",21,"Stone Tell",33,35,80
"High-Mage","Nature",22,"Wall of Stone",35,40,65
"High-Mage","Nature",23,"Protect from Corrosion",37,65,80
"High-Mage","Nature",24,"Call Sunlight",38,30,80
"High-Mage","Nature",25,"Earthquake",15,15,50
"High-Mage","Nature",26,"Fire Storm",20,20,65
"High-Mage","Nature",27,"Blizzard",22,22,65
"High-Mage","Nature",28,"Lightning Storm",28,25,65
"High-Mage","Nature",29,"Whirlpool",32,28,75
"High-Mage","Nature",30,"Ice Bolt",36,32,65
"High-Mage","Nature",31,"Gravity Storm",38,35,70
"High-Mage","Nature",32,"Nature's Wrath",39,65,55
"High-Mage","Chaos",1,"Magic Missile",1,1,15
"High-Mage","Chaos",2,"Trap / Door Destruction",1,1,15
"High-Mage","Chaos",3,"Flash of Light",2,1,15
"High-Mage","Chaos",4,"Touch of Confusion",4,2,20
"High-Mage","Chaos",5,"Mana Burst",6,4,40
"High-Mage","Chaos",6,"Fire Bolt",10,5,35
"High-Mage","Chaos",7,"Fist of Force",12,6,35
"High-Mage","Chaos",8,"Teleport Self",14,7,25
"High-Mage","Chaos",9,"Wonder",15,9,20
"High-Mage","Chaos",10,"Chaos Bolt",17,10,35
"High-Mage","Chaos",11,"Sonic Boom",19,11,35
"High-Mage","Chaos",12,"Doom Bolt",21,12,40
"High-Mage","Chaos",13,"Fire Ball",22,13,40
"High-Mage","Chaos",14,"Teleport Other",23,15,50
"High-Mage","Chaos",15,"Word of Destruction",27,17,70
"High-Mage","Chaos",16,"Invoke Logrus",28,35,75
"High-Mage","Chaos",17,"Polymorph Other",9,5,35
"High-Mage","Chaos",18,"Chain Lightning",12,12,70
"High-Mage","Chaos",19,"Arcane Binding",14,12,70
"High-Mage","Chaos",20,"Disintegrate",21,21,75
"High-Mage","Chaos",21,"Alter Reality",26,22,75
"High-Mage","Chaos",22,"Magic Rocket",32,36,70
"High-Mage","Chaos",23,"Chaos Branding",42,80,70
"High-Mage","Chaos",24,"Summon Demon",44,90,80
"High-Mage","Chaos",25,"Beam of Gravity",16,16,55
"High-Mage","Chaos",26,"Meteor Swarm",32,30,75
"High-Mage","Chaos",27,"Flame Strike",34,32,65
"High-Mage","Chaos",28,"Call Chaos",35,34,75
"High-Mage","Chaos",29,"Polymorph Self",39,40,75
"High-Mage","Chaos",30,"Mana Storm",40,53,75
"High-Mage","Chaos",31,"Breathe Logrus",43,60,70
"High-Mage","Chaos",32,"Call the Void",46,90,75
"High-Mage","Death",1,"Detect Unlife",1,1,20
"High-Mage","Death",2,"Malediction",1,1,20
"High-Mage","Death",3,"Detect Evil",2,1,20
"High-Mage","Death",4,"Stinking Cloud",2,2,20
"High-Mage","Death",5,"Black Sleep",3,3,20
"High-Mage","Death",6,"Undead Resistance",5,9,55
"High-Mage","Death",7,"Horrify",7,7,20
"High-Mage","Death",8,"Enslave Undead",8,8,20
"High-Mage","Death",9,"Orb of Entropy",10,10,30
"High-Mage","Death",10,"Nether Bolt",11,10,20
"High-Mage","Death",11,"Cloud kill",14,12,40
"High-Mage","Death",12,"Genocide One",22,20,75
"High-Mage","Death",13,"Poison Branding",26,65,70
"High-Mage","Death",14,"Vampiric Drain",30,25,50
"High-Mage","Death",15,"Animate dead",32,30,70
"High-Mage","Death",16,"Genocide",35,30,85
"High-Mage","Death",17,"Berserk",8,15,70
"High-Mage","Death",18,"Invoke Spirits",8,10,70
"High-Mage","Death",19,"Dark Bolt",9,9,20
"High-Mage","Death",20,"Battle Frenzy",25,20,65
"High-Mage","Death",21,"Vampiric Branding",31,80,60
"High-Mage","Death",22,"Vampirism True",33,30,50
"High-Mage","Death",23,"Nether Wave",34,30,60
"High-Mage","Death",24,"Darkness Storm",36,35,60
"High-Mage","Death",25,"Death Ray",16,16,65
"High-Mage","Death",26,"Raise the Dead",22,60,85
"High-Mage","Death",27,"Esoteria",26,35,85
"High-Mage","Death",28,"Polymorph Vampire",32,35,75
"High-Mage","Death",29,"Restore Life",37,40,65
"High-Mage","Death",30,"Mass Genocide",38,66,70
"High-Mage","Death",31,"Nether Storm",40,53,70
"High-Mage","Death",32,"Wraithform",45,75,80
"High-Mage","Trump",1,"Phase Door",1,1,20
"High-Mage","Trump",2,"Trump Spiders",2,2,20
"High-Mage","Trump",3,"Shuffle",4,4,32
"High-Mage","Trump",4,"Reset Recall",5,5,35
"High-Mage","Trump",5,"Teleport",6,5,15
"High-Mage","Trump",6,"Trump Spying",9,10,25
"High-Mage","Trump",7,"Teleport Away",12,12,25
"High-Mage","Trump",8,"Trump Animals",15,16,25
"High-Mage","Trump",9,"Trump Reach",16,16,35
"High-Mage","Trump",10,"Trump Kamikaze",20,17,30
"High-Mage","Trump",11,"Phantasmal Servant",23,22,25
"High-Mage","Trump",12,"Haste Monster",25,26,35
"High-Mage","Trump",13,"Teleport Level",28,28,30
"High-Mage","Trump",14,"Dimension Door",32,30,35
"High-Mage","Trump",15,"Word of Recall",35,30,35
"High-Mage","Trump",16,"Banish",39,36,30
"High-Mage","Trump",17,"Swap Position",17,25,60
"High-Mage","Trump",18,"Trump Undead",21,21,30
"High-Mage","Trump",19,"Trump Reptiles",23,23,30
"High-Mage","Trump",20,"Trump Monsters",28,24,30
"High-Mage","Trump",21,"Trump Hounds",25,25,30
"High-Mage","Trump",22,"Trump Branding",31,65,35
"High-Mage","Trump",23,"Living Trump",36,90,40
"High-Mage","Trump",24,"Trump Cyberdemon",42,90,40
"High-Mage","Trump",25,"Trump Divination",25,25,25
"High-Mage","Trump",26,"Trump Lore",32,45,40
"High-Mage","Trump",27,"Heal Monster",34,50,35
"High-Mage","Trump",28,"Trump Dragon",36,75,35
"High-Mage","Trump",29,"Trump Meteor",37,40,60
"High-Mage","Trump",30,"Trump Demon",42,90,35
"High-Mage","Trump",31,"Trump Greater Undead",44,90,35
"High-Mage","Trump",32,"Trump Ancient Dragon",46,90,35
"High-Mage","Arcane",1,"Zap",1,1,15
"High-Mage","Arcane",2,"Wizard Lock",1,1,23
"High-Mage","Arcane",3,"Detect Invisibility",1,1,23
"High-Mage","Arcane",4,"Detect Monsters",1,1,23
"High-Mage","Arcane",5,"Blink",2,1,23
"High-Mage","Arcane",6,"Light Area",3,2,33
"High-Mage","Arcane",7,"Trap & Door Destruction",4,4,23
"High-Mage","Arcane",8,"Cure Light Wounds",5,4,33
"High-Mage","Arcane",9,"Detect Doors & Traps",6,5,30
"High-Mage","Arcane",10,"Phlogiston",7,7,50
"High-Mage","Arcane",11,"Detect Treasure",8,7,40
"High-Mage","Arcane",12,"Detect Enchantment",8,8,40
"High-Mage","Arcane",13,"Detect Objects",9,8,40
"High-Mage","Arcane",14,"Cure Poison",10,9,40
"High-Mage","Arcane",15,"Resist Cold",10,10,40
"High-Mage","Arcane",16,"Resist Fire",11,10,40
"High-Mage","Arcane",17,"Resist Lightning",12,10,40
"High-Mage","Arcane",18,"Resist Acid",13,10,40
"High-Mage","Arcane",19,"Cure Medium Wounds",14,11,22
"High-Mage","Arcane",20,"Teleport",15,12,40
"High-Mage","Arcane",21,"Identify",17,17,50
"High-Mage","Arcane",22,"Stone to Mud",19,15,50
"High-Mage","Arcane",23,"Ray of Light",20,16,50
"High-Mage","Arcane",24,"Satisfy Hunger",22,18,60
"High-Mage","Arcane",25,"See Invisible",24,22,50
"High-Mage","Arcane",26,"Resist Poison",26,26,60
"High-Mage","Arcane",27,"Teleport Level",30,30,70
"High-Mage","Arcane",28,"Teleport Away",35,28,60
"High-Mage","Arcane",29,"Recharging",40,28,55
"High-Mage","Arcane",30,"Detection",41,28,70
"High-Mage","Arcane",31,"Word of Recall",43,40,60
"High-Mage","Arcane",32,"Clairvoyance",46,80,70
"High-Mage","Craft",1,"Minor Enchantment",1,1,15
"High-Mage","Craft",2,"Regeneration",1,1,15
"High-Mage","Craft",3,"Satisfy Hunger",3,2,20
"High-Mage","Craft",4,"Resist Cold",4,4,30
"High-Mage","Craft",5,"Resist Fire",5,4,30
"High-Mage","Craft",6,"Heroism",6,5,40
"High-Mage","Craft",7,"Resist Lightning",7,4,30
"High-Mage","Craft",8,"Resist Acid",8,4,30
"High-Mage","Craft",9,"See Invisibility",10,10,40
"High-Mage","Craft",10,"Remove Curse",13,12,35
"High-Mage","Craft",11,"Resist Poison",14,13,55
"High-Mage","Craft",12,"Berserk",16,15,50
"High-Mage","Craft",13,"Self Knowledge",20,12,65
"High-Mage","Craft",14,"Identify",21,19,40
"High-Mage","Craft",15,"Curing",25,25,45
"High-Mage","Craft",16,"Elemental Branding",35,60,65
"High-Mage","Craft",17,"Telepathy",9,10,35
"High-Mage","Craft",18,"Stone Skin",11,8,65
